"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Apple","IPAD PRO 9.7 INCH 32GB A1674","Working","Grade B - Good Condition","32GB","Grey","Unlocked"
"Apple","IPAD PRO 9.7 INCH 32GB A1674","Working","Grade B - Good Condition","32GB","Grey","Unlocked"
"Apple","IPAD PRO A1709 - 10.5 INCH 256GB WIFI 4G","Working","Grade A - Very Good Condition","256GB","ROSE GOLD","Unlocked"
"Apple","IPAD PRO A1709 - 10.5 INCH 256GB WIFI 4G","Working","Insurance Grade","256GB","Gold","Unlocked"
"Apple","IPAD PRO WIFI 4G 32GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","O2"
"Apple","IPAD PRO WIFI 4G 32GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","O2"
"Apple","IPAD PRO WIFI 4G 32GB","Working","Grade A - Very Good Condition","32GB","Silver","Unlocked"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade A - Very Good Condition","Not Applicable","Blue","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER - MC949ZM/A","Working","Grade B - Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER 9.7 MQ4L2ZM/A","Working","Insurance Grade","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER 9.7 MQ4L2ZM/A","Brand New","Brand New","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER 9.7 MQ4L2ZM/A","Brand New","Brand New","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER MC945ZM/A","Brand New","Insurance Grade","Not Applicable","Orange","Not Applicable"
"Apple","IPAD SMART COVER MD301ZM/A","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable"
"Apple","IPAD SMART COVER MD302ZM/A","Working","Grade B - Good Condition","Not Applicable","Tan","Not Applicable"
"Apple","IPAD SMART COVER MD306ZM/A","Working","Insurance Grade","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER MD306ZM/A","Working","Grade A - Very Good Condition","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER MD307ZM/A","Working","Grade A - Very Good Condition","Not Applicable","Grey","Not Applicable"
"Apple","IPAD SMART COVER MD307ZM/A","Working","Grade A - Very Good Condition","Not Applicable","Grey","Not Applicable"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","Black","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Not Graded","16GB","Black","Damaged"
"Apple","iPhone 3G 16GB A1241","iOS 7 Locked","Grade B - Good Condition","16GB","Black","Damaged"
"Apple","iPhone 3G 16GB A1241","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3G 16GB A1241","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 3G 16GB A1241","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3G 16GB A1241","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 3G 16GB A1241","Working - Minor Issue","Grade D","16GB","White","EE Network"
"Apple","iPhone 3G 8GB A1241","Non-working","Unknown","8GB","Black","Unknown"
"Apple","iPhone 3G 8GB A1241","Working","Grade A - Very Good Condition","8GB","Black","EE Network"
"Apple","iPhone 3G 8GB A1241","Working","Grade C - Acceptable Condition","8GB","Black","Unknown"
"Apple","iPhone 3G 8GB A1241","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3G 8GB A1241","Non-working - Need Repair - Software","Grade C - Acceptable Condition","8GB","Black","Unlocked"
"Apple","iPhone 3G 8GB A1241","Working","Grade A - Very Good Condition","8GB","Black","Unknown"
"Apple","iPhone 3G 8GB A1241","iOS 7 Locked","Not Graded","8GB","Black","Damaged"
"Apple","iPhone 3G 8GB A1241","iOS 7 Locked","Not Graded","8GB","Black","Damaged"
"Apple","iPhone 3G 8GB A1241","Power On Tested-Broken LCD","Unknown","8GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","White","EE Network"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Unknown"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Power On Tested-Good LCD","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade B - Good Condition","16GB","Black","Vodafone"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Non-working - Need Repair - Software","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","White","Damaged"
"Apple","iPhone 3GS 16GB A1303","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 3GS 16GB A1303","Brand New","Insurance Grade","16GB","White","Three(3)"
"Apple","iPhone 3GS 32GB A1303","Non-working - Need Repair - Software","Grade B - Good Condition","32GB","Black","EE Network"
"Apple","iPhone 3GS 32GB A1303","Brand New","Insurance Grade","32GB","White","EE Network"
"Apple","iPhone 3GS 32GB A1303","Power On Tested-Good LCD","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade B - Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Brand New","Insurance Grade","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade B - Good Condition","32GB","Black","O2"
"Apple","iPhone 3GS 32GB A1303","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Non-working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade B - Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Warranty Send-Off","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","Black","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","Black","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","Black","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Working","Grade A - Very Good Condition","32GB","White","Unlocked"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","Black","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","White","Damaged"
"Apple","iPhone 3GS 32GB A1303","Non-working","Unknown","32GB","Black","Damaged"
"Apple","iPhone 3GS 32GB A1303","Working - Minor Issue","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade B - Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade B - Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Brand New","Insurance Grade","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade A - Very Good Condition","8GB","Black","Unlocked"
"Apple","iPhone 3GS 8GB A1303","Working","Grade C - Acceptable Condition","8GB","Black","EE Network"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","BER","Grade B - Good Condition","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Working","Grade A - Very Good Condition","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","Unknown"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","EE Network"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","O2"
"Apple","iPhone 4 16GB A1332","Brand New","Insurance Grade","16GB","Black","EE Network"
"Apple","iPhone 4 16GB A1332","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade A - Very Good Condition","16GB","White","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Not Graded","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Not Graded","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Not Graded","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","4GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","4GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Not Graded","16GB","Black","O2"
"Apple","iPhone 4 16GB A1332","Non-working - Need Repair - Software","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Grade C - Acceptable Condition","16GB","Black","O2"
"Apple","iPhone 4 16GB A1332","Working","Not Graded","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Use For Parts","Grade C - Acceptable Condition","16GB","Black","Damaged"
"Apple","iPhone 4 16GB A1332","Non-working - Need Repair - Software","Unknown","16GB","Black","Not Applicable"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Power On Tested-Good LCD","Grade C - Acceptable Condition","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Non-working","Unknown","16GB","Black","EE Network"
"Apple","iPhone 4 16GB A1332","Account Locked Disposal","Grade B - Good Condition","16GB","Black","NOS-Portugal"
"Apple","iPhone 4 16GB A1332","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade A - Very Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 4 16GB A1332","Working","Grade C - Acceptable Condition","16GB","Black","EE Network"
"Apple","iPhone 4 16GB A1332","Working","Grade D","16GB","Black","EE Network"
